layerId,layerName,displayFieldName,value,attributes__OBJECTID,attributes__HES Adı,attributes__Kurum,attributes__Aşaması(seç),attributes__Akarsu Adı,attributes__SHAPE,geometryType,geometry__x,geometry__y,geometry__spatialReference__wkid,geometry__spatialReference__latestWkid
25,İşletme Durumuna Göre HES,HES_ADI,Alpaslan-1 HES,1105,Alpaslan-1 HES,Kamu,İnşaa Halinde,Murat N.,Point,esriGeometryPoint,41.8066959883072,39.0477035587729,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yanıktaş HES,219,Yanıktaş HES,Kamu,planlama,Mercimek D.,Point,esriGeometryPoint,41.8600111714311,40.2683965056497,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bozçalı HES,1852,Bozçalı HES,Özel(Yap İşlet),Fizibilite,Efeler Dere,Point,esriGeometryPoint,41.9325186245696,41.4349665223616,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Harmanlı HES,1766,Harmanlı HES,Kamu,"master plan, öninceleme",Köprüler D.,Point,esriGeometryPoint,42.0771830909614,41.1081325718955,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cizre HES,980,Cizre HES,Kamu,proje,Dicle N.,Point,esriGeometryPoint,42.1559241729882,37.3560050715366,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çiftepınar HES,1316,Çiftepınar HES,Özel(Yap İşlet),Ön Fizibilite,Kocasu Ç.,Point,esriGeometryPoint,42.2434028432517,39.3640884659016,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alabalık I Reg. Ve HES,240,Alabalık I Reg. Ve HES,Özel(Yap İşlet Devret),Fizibilite,Alabalık D.,Point,esriGeometryPoint,42.2475327659466,40.8650441398942,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zümrüt -3 HES,272,Zümrüt -3 HES,Kamu,"master plan, öninceleme",Bardız  Ç.,Point,esriGeometryPoint,42.2598825172238,40.5462634104921,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tuğ HES,1193,Tuğ HES,Özel(Yap İşlet),Fizibilite,Kotum D.,Point,esriGeometryPoint,42.3092061603107,38.4691127407919,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,İncir HES,994,İncir HES,Özel(Yap İşlet),Fizibilite,Büyükçay (Botan Yan Kolu),Point,esriGeometryPoint,42.3181336838275,38.053181162155,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ulusal -2 HES,1322,Ulusal -2 HES,Kamu,2,Cemileleği D. - Botan Ç.,Point,esriGeometryPoint,42.3859972532117,38.1380906960109,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yaylacık HES,1194,Yaylacık HES,Özel(Yap İşlet),Ön Fizibilite,Çekerek (Kesan) D.,Point,esriGeometryPoint,42.401182084124,38.132022378067,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Nazar HES,1142,Nazar HES,Özel(Yap İşlet),Fizibilite,Kesan D.,Point,esriGeometryPoint,42.4312320893096,38.1397661205127,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,İncili HES,1283,İncili HES,Özel(Yap İşlet),Fizibilite,Ahkis Büyük Dere,Point,esriGeometryPoint,42.5464713396016,38.2667634872093,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,İncili HES,1285,İncili HES,Özel(Yap İşlet),Fizibilite,Ahkis D.,Point,esriGeometryPoint,42.5465425875206,38.2667316226247,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dönertaş HES,1115,Dönertaş HES,Özel(Yap İşlet),Ön Fizibilite,Kesan D.,Point,esriGeometryPoint,42.5637640575116,38.3168183990453,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hanak HES,1744,Hanak HES,Özel(Yap İşlet),Fizibilite,Çenkelek D.,Point,esriGeometryPoint,42.7035363407432,41.2985931956722,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Pervari HESI,1147,Pervari HESI,Özel(Yap İşlet),Fizibilite,"Botan Ç.,Müküs D.",Point,esriGeometryPoint,42.7119154152951,38.003299218518,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hezil -2 HES,997,Hezil -2 HES,Özel(Yap İşlet),Fizibilite,Hezil Ç.,Point,esriGeometryPoint,42.7237084072666,37.3172846549583,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Uzungöl-Of-Solaklı HES,873,Uzungöl-Of-Solaklı HES,Kamu,planlama,Null,Point,esriGeometryPoint,40.291609213848,40.6207760498654,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Saray HES,792,Saray HES,Kamu,fzb,Null,Point,esriGeometryPoint,40.3527147037847,40.9638934649146,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dicle -2 HES,486,Dicle -2 HES,Özel(Yap İşlet),Fizibilite,Null,Point,esriGeometryPoint,40.3916726009106,37.8202330795741,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tercan HES,471,Tercan HES,Kamu,isletmede,Tuzla Ç.,Point,esriGeometryPoint,40.3925488484352,39.7583296267857,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Şimşir HES,664,Şimşir HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.4954643749579,40.8125465280899,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karasu -2 HES,250,Karasu -2 HES,Kamu,planlama,Karasu,Point,esriGeometryPoint,40.5490741760666,39.9424363829269,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başköy HES,361,Başköy HES,Özel(Yap İşlet Devret),SKHA,Null,Point,esriGeometryPoint,40.5732797163854,39.4086210216954,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Selin-2 (Gündoğan) HES,1561,Selin-2 (Gündoğan) HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.5814812806786,40.7784876032219,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ambarlık-I-2 HES,1610,Ambarlık-I-2 HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.5822826429422,40.8765081130623,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dereköy HES,1555,Dereköy HES,Kamu,Null,Null,Point,esriGeometryPoint,40.5825181989127,40.7587763908609,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Adacami HES,1586,Adacami HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.5891615659656,41.0340027585683,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yanıkköprü -2 HES,455,Yanıkköprü -2 HES,Kamu,"master plan, öninceleme",Çoruh (Kurt),Point,esriGeometryPoint,40.631901342696,40.1986708771197,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Enersis HES,252,Enersis HES,Kamu,"master plan, öninceleme",Tuzla,Point,esriGeometryPoint,40.6490545471036,39.6152379050275,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gülbahar-I HES,358,Gülbahar-I HES,Kamu,"master plan, öninceleme",Null,Point,esriGeometryPoint,40.6553757569553,38.8799282387031,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alicik HES,644,Alicik HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.6613111595112,40.9496719884191,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kazan HES,362,Kazan HES,Özel(Yap İşlet Devret),Fizibilite,Null,Point,esriGeometryPoint,40.7745453421318,39.3875977420643,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Büyükdere HES,433,Büyükdere HES,Kamu,"master plan, öninceleme",Büyükçay,Point,esriGeometryPoint,40.7752342451199,40.4917197559528,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sesli HES,645,Sesli HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.8046635131669,41.0157201110176,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Saf 2 HES,319,Saf 2 HES,Özel(Yap İşlet Devret),Fizibilite,Göynük Ç.,Point,esriGeometryPoint,40.809653117877,39.099351520554,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,İspir Barajı HES,477,İspir Barajı HES,Kamu,"master plan, öninceleme",Çoruh N.,Point,esriGeometryPoint,40.8768681723998,40.4499526800844,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ortaköy HES,658,Ortaköy HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.8998888050718,41.117803505645,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Narlı HES,1350,Narlı HES,Kamu,2,Çatak - Botan Ç.,Point,esriGeometryPoint,42.9179785133772,37.904656903133,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Urganlı HES,1154,Urganlı HES,Özel(Yap İşlet),Ön Fizibilite,Çatak Ç.,Point,esriGeometryPoint,42.9191390358753,37.9049392804399,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yer Enj.HES2,1276,Yer Enj.HES2,Özel(Yap İşlet),Fizibilite,"Yanıkçay,Elma",Point,esriGeometryPoint,42.9491902527654,38.2987227058377,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kuloglu HES,1761,Kuloglu HES,Kamu,planlama,Aras N.,Point,esriGeometryPoint,43.0259707610587,40.11987589175,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ertan HES,1774,Ertan HES,Özel(Yap İşlet),Fizibilite,Alabalık Sulama Kanalı,Point,esriGeometryPoint,43.0319448773895,40.5480166886396,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ortaköy HES,1293,Ortaköy HES,Özel(Yap İşlet),Fizibilite,Köyaltı D.,Point,esriGeometryPoint,43.0642456153252,38.2821609823012,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ortaköy HES,1291,Ortaköy HES,Özel(Yap İşlet),Fizibilite,Köyaltı D.,Point,esriGeometryPoint,43.0642659756533,38.2822665295723,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Elmalı HES,1198,Elmalı HES,Özel(Yap İşlet),Ön Fizibilite,Köyaltı D.,Point,esriGeometryPoint,43.0644007492901,38.2821990232953,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Saral 4 HES,1157,Saral 4 HES,Özel(Yap İşlet),Ön Fizibilite,Desto D.,Point,esriGeometryPoint,43.1786794355459,37.8599311618328,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tellikaya I HES,1161,Tellikaya I HES,Özel(Yap İşlet),Fizibilite,Çatak Ç./Botan Ç.,Point,esriGeometryPoint,43.2579209903088,38.0948481534087,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yagmur HES,1732,Yagmur HES,Özel(Yap İşlet),SKHA,Aras N.,Point,esriGeometryPoint,43.2799995554391,40.1579440007925,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ilıca HES,1144,Ilıca HES,Özel(Yap İşlet),Fizibilite,Zeylan Ç.,Point,esriGeometryPoint,43.3748401697983,39.20541302189,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yalçın HES,1131,Yalçın HES,Özel(Yap İşlet),Ön Fizibilite,Çatak D.,Point,esriGeometryPoint,43.4050840200285,38.098371548153,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kertis HES,1331,Kertis HES,Kamu,"master plan, öninceleme",Deliçay,Point,esriGeometryPoint,43.4530457167804,39.0501652511701,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Doğanlı -3 HES,1323,Doğanlı -3 HES,Kamu,2,Zap Suyu,Point,esriGeometryPoint,43.5044960448537,37.3575699477861,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Değirmenözü HES,1112,Değirmenözü HES,Özel(Yap İşlet),Ön Fizibilite,Karasu Ç.,Point,esriGeometryPoint,43.5466621624346,38.77025479937,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zernek HES,1141,Zernek HES,Kamu,İşletmede,Engil Ç.,Point,esriGeometryPoint,43.6573441785013,38.3569208110218,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bayra HES,1727,Bayra HES,Özel(Yap İşlet),Fizibilite,Sukü Dere,Point,esriGeometryPoint,43.6857668609676,39.9962155773642,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Selköy HES,1354,Selköy HES,Kamu,"master plan, öninceleme",Null,Point,esriGeometryPoint,43.8133432437988,38.204321836311,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kırıkdağ -2 HES,1341,Kırıkdağ -2 HES,Kamu,2,Beyazsu D.,Point,esriGeometryPoint,43.9036000685328,37.5694514649627,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Halfeli HES,1776,Halfeli HES,Kamu,"master plan, öninceleme",Ünlendi Barajı Sulama Kanalı,Point,esriGeometryPoint,43.9890305907357,39.8676821350624,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bağışlı HES ,1314,Bağışlı HES,Özel(Yap İşlet),İnşa Halinde,Zap Suyu,Point,esriGeometryPoint,44.0555055295881,37.7118949729425,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karasu HES,1247,Karasu HES,Kamu,Ön İnceleme,Karasu D.,Point,esriGeometryPoint,44.0758477681019,37.8221695573591,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Esenyamaç HES,1253,Esenyamaç HES,Kamu,Master Plan,Esenyamaç D.,Point,esriGeometryPoint,44.0837313368321,37.7562539007509,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güzelkaya HES 2,1278,Güzelkaya HES 2,Özel(Yap İşlet),Fizibilite,Güzelkaya,Point,esriGeometryPoint,44.4744561416707,37.253155803504,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hisarcık HES,723,Hisarcık HES,Kamu,Null,Null,Point,esriGeometryPoint,40.9391345668787,40.8421098666731,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hasbağ HES,247,Hasbağ HES,Kamu,"master plan, öninceleme",Sarıca,Point,esriGeometryPoint,40.9518426652604,40.4631758021499,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dadaş 05 HES,245,Dadaş 05 HES,Kamu,"master plan, öninceleme",Aksu,Point,esriGeometryPoint,40.9956524101406,40.6641309422809,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karabat HES,189,Karabat HES,Kamu,"master plan, öninceleme",Viranşehir D.,Point,esriGeometryPoint,41.0654476602909,40.3648425507784,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Derya HES,991,Derya HES,Özel(Yap İşlet),Fizibilite,Kulp Ç.,Point,esriGeometryPoint,41.0808614326295,38.5657832927335,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başyurt HES,231,Başyurt HES,Kamu,"master plan, öninceleme",Aksu,Point,esriGeometryPoint,41.1189918574437,40.702013659404,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aksu (Yankol) HES,443,Aksu (Yankol) HES,Kamu,"master plan, öninceleme",Aksu,Point,esriGeometryPoint,41.1222119020989,40.5924049098078,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Batman Regulatoru Ve HES,957,Batman Regulatoru Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.150832781238,37.9860106144407,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Şenyayla  HES,491,Şenyayla  HES,Özel(Yap İşlet),Fizibilite,Misur D.,Point,esriGeometryPoint,41.1712336749228,38.640818254961,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başköy HES,694,Başköy HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.1731143929684,41.2326469195265,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gürsu HES,651,Gürsu HES,Özel(Yap İşlet Devret),FZB,Küçükdere,Point,esriGeometryPoint,41.2147504828163,41.1923411972031,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hayat HES,847,Hayat HES,Kamu,ÖN BAŞVURU,Null,Point,esriGeometryPoint,41.2390339699021,41.1463301751445,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güneşlik 2 HES,136,Güneşlik 2 HES,Özel(Yap İşlet),FZB,Null,Point,esriGeometryPoint,41.2639925634917,38.2809847312148,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çağçağ-I,970,Çağçağ-I,Kamu,Null,Null,Point,esriGeometryPoint,41.3088953682794,37.2212743940953,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Beşkavak HES,1907,Beşkavak HES,Özel(Yap İşlet),Fizibilite,Dargit Dere,Point,esriGeometryPoint,41.3166739364153,40.7877306085755,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Garzan 4 Regulatoru Ve HES,376,Garzan 4 Regulatoru Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.3366211214501,37.9184332664688,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alikolat HES,1906,Alikolat HES,Özel(Yap İşlet),Fizibilite,Alikolat D.,Point,esriGeometryPoint,41.3466571146671,40.8909343727572,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Caglar HES,1812,Caglar HES,Özel(Yap İşlet),Fizibilite,Yüncüler Dere,Point,esriGeometryPoint,41.3586711521259,40.7658861094717,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Emir HES-1,1817,Emir HES-1,Özel(Yap İşlet),SKHA,Kızıl Dere,Point,esriGeometryPoint,41.3684187838296,40.6526630491774,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dilek HES,1908,Dilek HES,Özel(Yap İşlet),Fizibilite,Barhal Dere,Point,esriGeometryPoint,41.3842368932526,40.9703434923264,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Narin HES,1930,Narin HES,Özel(Yap İşlet),Ön rapor,Nogadit Dere,Point,esriGeometryPoint,41.4104713413495,41.1808032081838,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bozkuş HES,1808,Bozkuş HES,Özel(Yap İşlet),SKHA,Bıcakcılar Dere,Point,esriGeometryPoint,41.4229439640074,41.0252822825491,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kalecik HES,1220,Kalecik HES,Kamu,Planlama ve Kati Proje,Kaynarca D.,Point,esriGeometryPoint,41.449613366022,39.1188465074372,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güneşli HES,1818,Güneşli HES,Özel(Yap İşlet),Fizibilite,Şelale Dere,Point,esriGeometryPoint,41.4601002000651,41.3886887103535,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aydınlık I HES,128,Aydınlık I HES,Özel(Yap İşlet),FZB,Null,Point,esriGeometryPoint,41.4656782549498,38.403039020405,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kemalpaşa HES,1821,Kemalpaşa HES,Özel(Yap İşlet),Fizibilite,Karaosmaniye Dere,Point,esriGeometryPoint,41.5136526141716,41.4637747208317,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Sarıgöl HES,1900,Sarıgöl HES,Özel(Yap İşlet),Fizibilite,Salalavat Dere,Point,esriGeometryPoint,41.5247296352452,40.8889549107311,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ak HES,1195,Ak HES,Özel(Yap İşlet),Ön Fizbilite,Murat N.,Point,esriGeometryPoint,41.5327673217931,38.9618652162091,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kabaca HES,1857,Kabaca HES,Özel(Yap İşlet),Lisans,Kabaca Dere,Point,esriGeometryPoint,41.5494053104191,41.1922394985099,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Tortum -2 HES,441,Tortum -2 HES,Kamu,planlama,Tortum Ç.,Point,esriGeometryPoint,41.6729664626308,40.7220835293827,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Baykan I HES,986,Baykan I HES,Kamu,"master plan, öninceleme",Baykan Ç.,Point,esriGeometryPoint,41.7746027596109,38.1531054512937,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Damla Baraji Ve HES,951,Damla Baraji Ve HES,Özel(Yap İşlet),On_Basvuru,Null,Point,esriGeometryPoint,41.7747508816391,38.0000841104453,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Söylemez Barajı HES,442,Söylemez Barajı HES,Kamu,planlama,Aras,Point,esriGeometryPoint,41.839040981591,39.8383633385552,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Lale HES,1929,Lale HES,Özel(Yap İşlet),Ön rapor,Godrahov Dere,Point,esriGeometryPoint,41.8556683149732,41.1941147274708,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Deliktaş HES,1136,Deliktaş HES,Özel(Yap İşlet),Fizibilite,Bitlis Ç.,Point,esriGeometryPoint,42.0171847563052,38.3339330041563,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ardanuç HES,1867,Ardanuç HES,Özel(Yap İşlet),Fizibilite,Bulanık Dere,Point,esriGeometryPoint,42.0386046534861,41.135741427733,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ardanuç-3-4 HES,1803,Ardanuç-3-4 HES,Özel(Yap İşlet),SKHA,Bulanık Dere,Point,esriGeometryPoint,42.1094431976464,41.0974846343917,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kübra HES,274,Kübra HES,Kamu,planlama,Aras,Point,esriGeometryPoint,42.161128141274,40.0131653857868,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Güzeldere HES,1145,Güzeldere HES,Özel(Yap İşlet),Fizibilite,Güzeldere Ç.,Point,esriGeometryPoint,42.1676512008518,38.2898917397654,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ardanuç-6 HES,1868,Ardanuç-6 HES,Özel(Yap İşlet),Fizibilite,Bulanık Dere,Point,esriGeometryPoint,42.1877821243566,41.0420711447164,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cüneyt HES-3,1922,Cüneyt HES-3,Özel(Yap İşlet),SKHA,Papart Dere,Point,esriGeometryPoint,42.2277879223095,41.4303193089895,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Gana HES,1872,Gana HES,Özel(Yap İşlet),Fizibilite,Gana Dere,Point,esriGeometryPoint,42.2896132061463,41.3686046618596,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ayşe HES,1917,Ayşe HES,Özel(Yap İşlet),Fizibilite,Arpalı Dere Menbası,Point,esriGeometryPoint,42.3096361688614,41.2387576860404,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hanlı HES,1933,Hanlı HES,Özel(Yap İşlet),Ön rapor,Hanlı Dere,Point,esriGeometryPoint,42.3201472154329,41.1890153630654,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kavaközü HES,990,Kavaközü HES,Kamu,"master plan, öninceleme",Dicle N.,Point,esriGeometryPoint,42.3487396451216,37.2172372484986,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karlıtepe HES,1218,Karlıtepe HES,Özel(Yap İşlet),Ön Fizibilite,Büyük Dere,Point,esriGeometryPoint,42.3935490172441,38.1150842553497,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Paküs HES ,1123,Paküs HES,Özel(Yap İşlet),Fizibilite,Şeftelan D.,Point,esriGeometryPoint,42.4029730490834,38.2673852193085,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alasu HES,1261,Alasu HES,Özel(Yap İşlet),Fizibilite,Şeftalan,Point,esriGeometryPoint,42.4093860883097,38.2988298707018,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yumrukaya HES,1135,Yumrukaya HES,Özel(Yap İşlet),Fizibilite,Kesan D.,Point,esriGeometryPoint,42.5447599331254,38.2748670462793,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Zorova HES,996,Zorova HES,Özel(Yap İşlet),Fizibilite,Hezil Ç.,Point,esriGeometryPoint,42.6116373036831,37.2099175087512,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Yarımkaya HES,1132,Yarımkaya HES,Özel(Yap İşlet),Ön Fizibilite,Bahçesaray D.,Point,esriGeometryPoint,42.647692155509,37.9671964249119,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cat HES,1748,Cat HES,Özel(Yap İşlet),Ön rapor,Cenkeleksuyu,Point,esriGeometryPoint,42.6876081161644,41.2934566803321,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Hezil I HES,998,Hezil I HES,Özel(Yap İşlet),Fizibilite,Hezil Ç.,Point,esriGeometryPoint,42.7097296481236,37.3801053173925,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kartal HES,1153,Kartal HES,Özel(Yap İşlet),Ön Fizibilite,Müküs Ç.,Point,esriGeometryPoint,42.7176290967376,38.0031061986492,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kuruçay HES,1288,Kuruçay HES,Özel(Yap İşlet),Fizibilite,Arvaş D.,Point,esriGeometryPoint,42.765434407608,38.0973049260244,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Çaykara HES,720,Çaykara HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.2709330198583,40.815953662329,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Aydıntepe-1 HES,762,Aydıntepe-1 HES,Özel(Yap İşlet Devret),FZB,Çoruh N.,Point,esriGeometryPoint,40.2952974923322,40.3848724410322,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Bayburt HES,660,Bayburt HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.3072980731262,40.1926525643825,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Abdalan HES,352,Abdalan HES,Özel(Yap İşlet Devret),SKHA,Peri Suyu,Point,esriGeometryPoint,40.3093876623309,39.4216412915309,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Kemerkaya HES,1608,Kemerkaya HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.3572193516395,40.7343071024662,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Cuniş HES,1524,Cuniş HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.357803460396,40.7312005470608,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Başbuğ HES,814,Başbuğ HES,Kamu,Ön Rapor,Null,Point,esriGeometryPoint,40.5487275038656,40.7963035627856,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Rüzgarlı-I HES,681,Rüzgarlı-I HES,Kamu,İnşaat,Null,Point,esriGeometryPoint,40.5654339202106,40.7639107322409,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Karataş HES,370,Karataş HES,Özel(Yap İşlet Devret),Fizibilite,Peri Ç.,Point,esriGeometryPoint,40.5755820271922,39.4058373706114,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Ayvasıl HES,699,Ayvasıl HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.5991331262992,40.9577575550921,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Rıdvan HES,192,Rıdvan HES,Kamu,"master plan, öninceleme",Gümbasur,Point,esriGeometryPoint,40.6014385506984,40.3755593702331,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Alicik HES,1619,Alicik HES,Kamu,Başvuru,Null,Point,esriGeometryPoint,40.6555095134193,40.9433329254529,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dicle -3 HES,488,Dicle -3 HES,Özel(Yap İşlet),Fizibilite,Null,Point,esriGeometryPoint,40.7056553792951,37.829214870083,4326,4326
25,İşletme Durumuna Göre HES,HES_ADI,Dicle -3 HES,489,Dicle -3 HES,Özel(Yap İşlet),Fizibilite,Null,Point,esriGeometryPoint,40.7299452879237,37.8212861635818,4326,4326
